ALIAS CODE,OBJECT_TABLE_NAME,OBJECT_CODE,NAMING_SYSTEM_CODE,"ALIAS",REMARKS
33025,Coordinate_Operation,9280,1049,"SA geoid 2010",NaN
33159,Coordinate_Operation,9570,7307,"BA_TRIE / NOH to EVRF2019mean",NaN
33160,Coordinate_Operation,9569,7307,"BA_TRIE / NOH to EVRF2019zero",NaN
1290,Coordinate_Operation,1652,7307,"BE_BD72 to ETRS89",NaN
13595,Coordinate_Operation,5198,7307,"BE_OOST / UNCOR to EVRF2000",NaN
13593,Coordinate_Operation,5199,7307,"BE_OOST / UNCOR to EVRF2007",NaN
33173,Coordinate_Operation,9564,7307,"BE_OOST / UNCOR to EVRF2019mean",NaN
9439,Coordinate_Operation,9433,7307,"BE_OOST / UNCOR to EVRF2019mean",NaN
9441,Coordinate_Operation,9434,7307,"BE_OOST / UNCOR to EVRF2019zero",NaN
33172,Coordinate_Operation,9563,7307,"BE_OOST / UNCOR to EVRF2019zero",NaN
2855,Coordinate_Operation,5415,7307,"AT_TRIE / NOH to EVRF2000",NaN
20592,Coordinate_Operation,5557,7307,"AT_TRIE / NOH to EVRF2007",NaN
33168,Coordinate_Operation,9558,7307,"AT_TRIE / NOH to EVRF2019mean",NaN
9438,Coordinate_Operation,9432,7307,"AT_TRIE / NOH to EVRF2019mean",NaN
9434,Coordinate_Operation,9431,7307,"AT_TRIE / NOH to EVRF2019zero",NaN
33167,Coordinate_Operation,9557,7307,"AT_TRIE / NOH to EVRF2019zero",NaN
33269,Coordinate_Operation,9671,7307,"BG_AMST / NH to EVRF2019mean",NaN
33270,Coordinate_Operation,9670,7307,"BG_AMST / NH to EVRF2019zero",NaN
2857,Coordinate_Operation,5416,7307,"BG_KRON / NH to EVRF2000",NaN
13585,Coordinate_Operation,5200,7307,"BG_KRON / NH to EVRF2007",NaN
33255,Coordinate_Operation,9572,7307,"BG_KRON / NH to EVRF2019mean",NaN
33122,Coordinate_Operation,9571,7307,"BG_KRON / NH to EVRF2019zero",NaN
1283,Coordinate_Operation,1647,7307,"CH_CH1903+ to ETRS89",NaN
2987,Coordinate_Operation,5431,7307,"CH_MARS / UNCOR to EVRF2000",NaN
13684,Coordinate_Operation,5207,7307,"CH_MARS / UNCOR to EVRF2007",NaN
33170,Coordinate_Operation,9560,7307,"CH_MARS / UNCOR to EVRF2019mean",NaN
9457,Coordinate_Operation,9444,7307,"CH_MARS / UNCOR to EVRF2019mean",NaN
9455,Coordinate_Operation,9443,7307,"CH_MARS / UNCOR to EVRF2019zero",NaN
33169,Coordinate_Operation,9559,7307,"CH_MARS / UNCOR to EVRF2019zero",NaN
13649,Coordinate_Operation,5201,7307,"CZ_KRON / NH to EVRF2000",NaN
13653,Coordinate_Operation,5202,7307,"CZ_KRON / NH to EVRF2007",NaN
1269,Coordinate_Operation,1622,7307,"CZ_S-JTSK to ETRS89",NaN
2910,Coordinate_Operation,1775,7307,"DE_42/83 to ETRS89",NaN
2901,Coordinate_Operation,5420,7307,"DE_AMST / NH to EVRF2000",NaN
13669,Coordinate_Operation,5211,7307,"DE_AMST / NH to EVRF2007",NaN
2902,Coordinate_Operation,5421,7307,"DE_AMST / NOH to EVRF2000",NaN
13667,Coordinate_Operation,5212,7307,"DE_AMST / NOH to EVRF2007",NaN
7195,Coordinate_Operation,7838,7307,"DE_AMST_2016 / NH to EVRF2007",NaN
9445,Coordinate_Operation,9436,7307,"DE_AMST_2016 / NH to EVRF2019mean",NaN
33308,Coordinate_Operation,9556,7307,"DE_AMST_2016 / NH to EVRF2019mean",NaN
33166,Coordinate_Operation,9555,7307,"DE_AMST_2016 / NH to EVRF2019zero",NaN
9443,Coordinate_Operation,9435,7307,"DE_AMST_2016 / NH to EVRF2019zero",NaN
3896,Coordinate_Operation,15948,7307,"DE_DHDN (BeTA, 2007) to ETRS89",NaN
2903,Coordinate_Operation,1779,7307,"DE_DHDN (Middle) to ETRS89",NaN
2904,Coordinate_Operation,1780,7307,"DE_DHDN (North) to ETRS89",NaN
2906,Coordinate_Operation,1778,7307,"DE_DHDN (South) to ETRS89",NaN
2907,Coordinate_Operation,1309,7307,"DE_DHDN (whole country, 1995) to ETRS89",NaN
2905,Coordinate_Operation,1776,7307,"DE_DHDN (whole country, 2001) to ETRS89",NaN
2900,Coordinate_Operation,5422,7307,"DE_KRON / NH to EVRF2000",NaN
2908,Coordinate_Operation,1781,7307,"DE_PD/83 to ETRS89",NaN
3215,Coordinate_Operation,15867,7307,"DE_PD/83 to ETRS89",NaN
2909,Coordinate_Operation,1782,7307,"DE_RD/83 to ETRS89",NaN
3214,Coordinate_Operation,15868,7307,"DE_RD/83 to ETRS89",NaN
2979,Coordinate_Operation,5429,7307,"ES_ALIC / OH to EVRF2000",NaN
33326,Coordinate_Operation,9647,7307,"ES_ALIC_2008 / OH to EVRF2019mean",NaN
33190,Coordinate_Operation,9646,7307,"ES_ALIC_2008 / OH to EVRF2019zero",NaN
1274,Coordinate_Operation,1630,7307,"ES_ED50 (BAL99) to ETRS89",NaN
1275,Coordinate_Operation,1632,7307,"ES_ED50 (EST99) to ETRS89",NaN
1276,Coordinate_Operation,1634,7307,"ES_ED50 (ZNW99) to ETRS89",NaN
2864,Coordinate_Operation,5417,7307,"DK_DK10 / OH to EVRF2000",NaN
1272,Coordinate_Operation,1626,7307,"DK_ED50 to ETRS89",NaN
33239,Coordinate_Operation,9665,7307,"EE_AMST2000 / NH to EVRF2019mean",NaN
33232,Coordinate_Operation,9664,7307,"EE_AMST2000 / NH to EVRF2019zero",NaN
2871,Coordinate_Operation,5418,7307,"EE_KRON / NH to EVRF2000",NaN
13546,Coordinate_Operation,5436,7307,"EE_KRON / NH to EVRF2000",NaN
13655,Coordinate_Operation,5203,7307,"EE_KRON / NH to EVRF2007",NaN
1284,Coordinate_Operation,1648,7307,"EE_L-EST97 to ETRS89",NaN
33157,Coordinate_Operation,9574,7307,"FI_AMST / NH to EVRF2019mean",NaN
33158,Coordinate_Operation,9573,7307,"FI_AMST / NH to EVRF2019zero",NaN
2875,Coordinate_Operation,5432,7307,"FI_HELS / OH to EVRF2000",NaN
1278,Coordinate_Operation,1638,7307,"FI_KKJ to ETRS89",NaN
1285,Coordinate_Operation,1650,7307,"FR_ED50 to ETRS89",NaN
2876,Coordinate_Operation,5419,7307,"FR_MARS / NH to EVRF2000",NaN
33176,Coordinate_Operation,9576,7307,"FR_MARS / NH to EVRF2019mean",NaN
33156,Coordinate_Operation,9575,7307,"FR_MARS / NH to EVRF2019zero",NaN
1286,Coordinate_Operation,1651,7307,"FR_NTF to ETRS89",NaN
9442,Coordinate_Operation,9446,7307,"GB_NEWL / NOH to EVRF2019mean",NaN
33134,Coordinate_Operation,9562,7307,"GB_NEWL / NOH to EVRF2019mean",NaN
33171,Coordinate_Operation,9561,7307,"GB_NEWL / NOH to EVRF2019zero",NaN
9459,Coordinate_Operation,9445,7307,"GB_NEWL / NOH to EVRF2019zero",NaN
1273,Coordinate_Operation,1628,7307,"GI_ED50 to ETRS89",NaN
2913,Coordinate_Operation,5433,7307,"GB_NEWL / OH to EVRF2000",NaN
9138,Coordinate_Operation,4651,7307,"GB_NEWL / OH to EVRF2000",NaN
2914,Coordinate_Operation,1314,7307,"GB_OSGB36 to ETRS89",NaN
1270,Coordinate_Operation,1620,7307,"HR_HDKS to ETRS89",NaN
8219,Coordinate_Operation,3963,7307,"HR_HDKS to ETRS89",NaN
13587,Coordinate_Operation,5196,7307,"HR_HRVD71 / NOH to EVRF2000",NaN
13589,Coordinate_Operation,5197,7307,"HR_HRVD71 / NOH to EVRF2007",NaN
2918,Coordinate_Operation,5424,7307,"HU_KRON / NH to EVRF2000",NaN
33180,Coordinate_Operation,9578,7307,"HU_KRON / NH to EVRF2019mean",NaN
33309,Coordinate_Operation,9577,7307,"HU_KRON / NH to EVRF2019zero",NaN
13674,Coordinate_Operation,5213,7307,"IT_GENO / OH (peninsular part) to EVRF2000",NaN
13680,Coordinate_Operation,5215,7307,"IT_GENO / OH (peninsular part) to EVRF2007",NaN
13676,Coordinate_Operation,5216,7307,"IT_GENO / OH (Sicily) to EVRF2000",NaN
13682,Coordinate_Operation,5217,7307,"IT_GENO / OH (Sicily) to EVRF2007",NaN
2926,Coordinate_Operation,1659,7307,"IT_ROMA40 (peninsular part) to ETRS89",NaN
2927,Coordinate_Operation,1661,7307,"IT_ROMA40 (Sardinia) to ETRS89",NaN
2928,Coordinate_Operation,1663,7307,"IT_ROMA40 (Sicily) to ETRS89",NaN
33241,Coordinate_Operation,9668,7307,"LT_AMST / NH to EVRF2019mean",NaN
33254,Coordinate_Operation,9580,7307,"LT_AMST / NH to EVRF2019mean",NaN
33237,Coordinate_Operation,9667,7307,"LT_AMST / NH to EVRF2019zero",NaN
2931,Coordinate_Operation,5434,7307,"LT_KRON / NH",NaN
13548,Coordinate_Operation,5437,7307,"LT_KRON / NH to EVRF2000",NaN
13657,Coordinate_Operation,5204,7307,"LT_KRON / NH to EVRF2007",NaN
1280,Coordinate_Operation,1642,7307,"LU_LUREF to ETRS89",NaN
7108,Coordinate_Operation,7701,7307,"LV_AMST2000 / NH to EVRF2007",NaN
33181,Coordinate_Operation,9579,7307,"LV_AMST2000 / NH to EVRF2019zero",NaN
13651,Coordinate_Operation,5209,7307,"LV_KRON / NH to EVRF2000",NaN
13665,Coordinate_Operation,5210,7307,"LV_KRON / NH to EVRF2007",NaN
9444,Coordinate_Operation,9438,7307,"MK_TRIE / NOH to EVRF2019mean",NaN
33161,Coordinate_Operation,9568,7307,"MK_TRIE / NOH to EVRF2019mean",NaN
33162,Coordinate_Operation,9567,7307,"MK_TRIE / NOH to EVRF2019zero",NaN
9440,Coordinate_Operation,9437,7307,"MK_TRIE / NOH to EVRF2019zero",NaN
2936,Coordinate_Operation,5425,7307,"NL_AMST / OH to EVRF2000",NaN
33253,Coordinate_Operation,9582,7307,"NL_AMST2005 / UNCOR to EVRF2019mean",NaN
33183,Coordinate_Operation,9581,7307,"NL_AMST2005 / UNCOR to EVRF2019zero",NaN
2937,Coordinate_Operation,1751,7307,"NL_RD to ETRS89",NaN
1287,Coordinate_Operation,1653,7307,"NO_NGO1948 to ETRS89",NaN
2950,Coordinate_Operation,5426,7307,"NO_TREG / NOH to EVRF2000",NaN
1281,Coordinate_Operation,1644,7307,"PL_42/58 to ETRS89",NaN
2963,Coordinate_Operation,5427,7307,"PT_CASC / OH to EVRF2000",NaN
9449,Coordinate_Operation,9440,7307,"PT_CASC / OH to EVRF2019mean",NaN
33165,Coordinate_Operation,9554,7307,"PT_CASC / OH to EVRF2019mean",NaN
33307,Coordinate_Operation,9553,7307,"PT_CASC / OH to EVRF2019zero",NaN
9447,Coordinate_Operation,9439,7307,"PT_CASC / OH to EVRF2019zero",NaN
2961,Coordinate_Operation,1992,7307,"PT_D73 to ETRS89",NaN
1288,Coordinate_Operation,1657,7307,"PT_D73 to ETRS89",NaN
1289,Coordinate_Operation,1655,7307,"PT_DLX(HAY) to ETRS89",NaN
2962,Coordinate_Operation,1997,7307,"PT_DLX(HAY) to ETRS89",NaN
13661,Coordinate_Operation,5205,7307,"RO_CONST / NH to EVRF2000",NaN
13663,Coordinate_Operation,5206,7307,"RO_CONST / NH to EVRF2007",NaN
33186,Coordinate_Operation,9645,7307,"RO_CONST / NH to EVRF2019mean",NaN
33187,Coordinate_Operation,9583,7307,"RO_CONST / NH to EVRF2019zero",NaN
13686,Coordinate_Operation,5208,7307,"SE_AMST2000 / NH to EVRF2007",NaN
33252,Coordinate_Operation,9649,7307,"SE_AMST2000 / NH to EVRF2019mean",NaN
33191,Coordinate_Operation,9648,7307,"SE_AMST2000 / NH to EVRF2019zero",NaN
2986,Coordinate_Operation,1895,7307,"SE_RT90 to ETRS89",NaN
2976,Coordinate_Operation,1785,7307,"SI_D48 to ETRS89",NaN
8226,Coordinate_Operation,3914,7307,"SI_D48 to ETRS89",NaN
9453,Coordinate_Operation,9442,7307,"SI_KOP / NH to EVRF2019mean",NaN
33175,Coordinate_Operation,9566,7307,"SI_KOP / NH to EVRF2019mean",NaN
33174,Coordinate_Operation,9565,7307,"SI_KOP / NH to EVRF2019zero",NaN
9451,Coordinate_Operation,9441,7307,"SI_KOP / NH to EVRF2019zero",NaN
2972,Coordinate_Operation,5428,7307,"SI_TRIE / NOH to EVRF2000",NaN
2971,Coordinate_Operation,5435,7307,"SK_KRON / NH to EVRF2000",NaN
1271,Coordinate_Operation,1624,7307,"SK_S-JTSK to ETRS89",NaN
9562,Coordinate_Operation,4827,7307,"SK_S-JTSK to ETRS89",NaN
9448,Coordinate_Operation,9447,7307,"TR_ANT / OH to EVRF2019mean",NaN
33144,Coordinate_Operation,9552,7307,"TR_ANT / OH to EVRF2019mean",NaN
33145,Coordinate_Operation,9551,7307,"TR_ANT / OH to EVRF2019zero",NaN
9452,Coordinate_Operation,9448,7307,"TR_ANT / OH to EVRF2019zero",NaN
1277,Coordinate_Operation,1783,7307,"TR_ED50 to ETRS89",NaN
3888,Coordinate_Operation,6910,7313,"Aden to WGS 84",NaN
6153,Coordinate_Operation,6963,1038,"ALB86 to KRGJSH-2010 (1)",NaN
7182,Coordinate_Operation,7833,1038,"ALB86 to KRGJSH-2010 (1)",NaN
7184,Coordinate_Operation,7834,1038,"ALB86 to WGS 84 (1)",NaN
6171,Coordinate_Operation,6964,1038,"ALB86 to WGS 84 (1)",NaN
33304,Coordinate_Operation,16490,1052,"Bangladesh Universal Transverse Mercator",NaN
3143,Coordinate_Operation,15794,7313,"Anna 1 Astro 1965 to WGS 84",NaN
3161,Coordinate_Operation,15811,7313,"Antigua Island Astro 1943 to WGS 84",NaN
18986,Coordinate_Operation,5050,1035,"Aratu to SIRGAS2000 (1)",NaN
18988,Coordinate_Operation,5052,1035,"Aratu to SIRGAS2000 (2)",NaN
18990,Coordinate_Operation,5054,1035,"Aratu to SIRGAS2000 (3)",NaN
18995,Coordinate_Operation,5060,1035,"Aratu to SIRGAS2000 (6)",NaN
18997,Coordinate_Operation,5062,1035,"Aratu to SIRGAS2000 (7)",NaN
18999,Coordinate_Operation,5064,1035,"Aratu to SIRGAS2000 (8)",NaN
19001,Coordinate_Operation,5066,1035,"Aratu to SIRGAS2000 (9)",NaN
12122,Coordinate_Operation,5052,1031,"Aratu-BC",NaN
12169,Coordinate_Operation,5053,1031,"Aratu-BC",NaN
12159,Coordinate_Operation,5059,1031,"Aratu-BREC",NaN
12128,Coordinate_Operation,5058,1031,"Aratu-BREC",NaN
12120,Coordinate_Operation,5050,1031,"Aratu-BS",NaN
12167,Coordinate_Operation,5051,1031,"Aratu-BS",NaN
12161,Coordinate_Operation,5057,1031,"Aratu-BSUL",NaN
12125,Coordinate_Operation,5056,1031,"Aratu-BSUL",NaN
12130,Coordinate_Operation,5060,1031,"Aratu-BTUC",NaN
12157,Coordinate_Operation,5061,1031,"Aratu-BTUC",NaN
12163,Coordinate_Operation,5055,1031,"Aratu-ES",NaN
12124,Coordinate_Operation,5054,1031,"Aratu-ES",NaN
12134,Coordinate_Operation,5064,1031,"Aratu-PEPB",NaN
12151,Coordinate_Operation,5065,1031,"Aratu-PEPB",NaN
12136,Coordinate_Operation,5066,1031,"Aratu-RNCE",NaN
12149,Coordinate_Operation,5067,1031,"Aratu-RNCE",NaN
12132,Coordinate_Operation,5062,1031,"Aratu-SEAL",NaN
12155,Coordinate_Operation,5063,1031,"Aratu-SEAL",NaN
3147,Coordinate_Operation,15798,7313,"Astro DOS 71/4 to WGS 84",NaN
3148,Coordinate_Operation,15799,7313,"Astronomic Station 1952 to WGS 84",NaN
3168,Coordinate_Operation,15801,7313,"Bellevue IGN to WGS 84",NaN
3010,Coordinate_Operation,1125,7313,"Bogota Observatory to WGS 84",NaN
7563,Coordinate_Operation,8363,1043,"Bpv to EVRF2007",NaN
33331,Coordinate_Operation,9677,1052,"BTM",NaN
33299,Coordinate_Operation,16490,1052,"BUTM",NaN
3167,Coordinate_Operation,15803,7313,"Canton Astro 1966 to WGS 84",NaN
3011,Coordinate_Operation,1131,7313,"Chua Astro to WGS 84",NaN
19003,Coordinate_Operation,4069,1035,"Chua to SIRGAS2000 (1)",NaN
18975,Coordinate_Operation,5525,1035,"Corrego Alegre 1961 to SIRGAS2000 (1)",NaN
18979,Coordinate_Operation,5526,1035,"Corrego Alegre 1970-72 to SIRGAS2000 (1)",NaN
3976,Coordinate_Operation,19852,7308,"Croatia LCC",NaN
3975,Coordinate_Operation,19851,7308,"Croatia TM",NaN
8258,Coordinate_Operation,3916,7309,"D48 to D96 (1)",NaN
4304,Coordinate_Operation,15981,7309,"D48 to D96 (1)",NaN
4314,Coordinate_Operation,15991,7309,"D48 to D96 (10)",NaN
4387,Coordinate_Operation,6897,7313,"DCS-3 (Astro 1955) to WGS 84",NaN
7585,Coordinate_Operation,8361,1043,"ETRS89 [ETRF2000] to ETRS89 [ETRF2000] + Baltic 1957 height (1)",NaN
7586,Coordinate_Operation,8361,1043,"ETRS89 [ETRF2000] to ETRS89 [ETRF2000] + Bpv (1)",NaN
7587,Coordinate_Operation,8362,1043,"ETRS89 [ETRF2000] to ETRS89 [ETRF2000] + EVRF2007 height (1)",NaN
7592,Coordinate_Operation,8442,1043,"ETRS89 [ETRF2000] to S-JTSK [JTSK]",NaN
7580,Coordinate_Operation,8365,1043,"ETRS89 [ETRF2000] to S-JTSK [JTSK03] (1)",NaN
8268,Coordinate_Operation,3927,7309,"D48 to D96 (10)",NaN
8269,Coordinate_Operation,3928,7309,"D48 to D96 (11)",NaN
4315,Coordinate_Operation,15992,7309,"D48 to D96 (11)",NaN
7797,Coordinate_Operation,8689,7309,"D48 to D96 (12)",NaN
8260,Coordinate_Operation,3918,7309,"D48 to D96 (2)",NaN
4306,Coordinate_Operation,15983,7309,"D48 to D96 (2)",NaN
4307,Coordinate_Operation,15984,7309,"D48 to D96 (3)",NaN
8261,Coordinate_Operation,3919,7309,"D48 to D96 (3)",NaN
8262,Coordinate_Operation,3921,7309,"D48 to D96 (4)",NaN
4308,Coordinate_Operation,15985,7309,"D48 to D96 (4)",NaN
4309,Coordinate_Operation,15986,7309,"D48 to D96 (5)",NaN
8263,Coordinate_Operation,3922,7309,"D48 to D96 (5)",NaN
8264,Coordinate_Operation,3923,7309,"D48 to D96 (6)",NaN
4310,Coordinate_Operation,15987,7309,"D48 to D96 (6)",NaN
4311,Coordinate_Operation,15988,7309,"D48 to D96 (7)",NaN
8265,Coordinate_Operation,3924,7309,"D48 to D96 (7)",NaN
8266,Coordinate_Operation,3925,7309,"D48 to D96 (8)",NaN
4312,Coordinate_Operation,15989,7309,"D48 to D96 (8)",NaN
4313,Coordinate_Operation,15990,7309,"D48 to D96 (9)",NaN
8267,Coordinate_Operation,3926,7309,"D48 to D96 (9)",NaN
8227,Coordinate_Operation,3914,7309,"D48 to ETRS89 (3)",NaN
2977,Coordinate_Operation,1785,7309,"D48 to ETRS89 (3)",NaN
7794,Coordinate_Operation,8688,7309,"D48 to WGS 84 (12)",NaN
8228,Coordinate_Operation,3915,7309,"D48 to WGS 84 (5)",NaN
2978,Coordinate_Operation,1786,7309,"D48 to WGS 84 (5)",NaN
4305,Coordinate_Operation,15982,7309,"D48 to WGS 84 (9)",NaN
8259,Coordinate_Operation,3917,7309,"D48 to WGS 84 (9)",NaN
4232,Coordinate_Operation,15977,7309,"D96 to ETRS89",NaN
3162,Coordinate_Operation,15805,7313,"DOS 1968 to WGS 84",NaN
6,Coordinate_Operation,8570,7300,"ED50 to EUREF89 (2)",NaN
9566,Coordinate_Operation,4649,7310,"DHDN / Gauss-Kruger zone 3 to ETRS89 / zone TM32 (1)",NaN
9569,Coordinate_Operation,4650,7310,"DHDN / Gauss-Kruger zone 4 to ETRS89 / zone TM32 (1)",NaN
3014,Coordinate_Operation,15750,7313,"Fort Thomas 1955 to WGS 84",NaN
2815,Coordinate_Operation,1886,7313,"Graciosa Base SW to WGS 84",NaN
7651,Coordinate_Operation,8665,1026,"Guam 1963 to GGN93",NaN
7538,Coordinate_Operation,1068,1026,"Guam 1963 to GGN93",NaN
7431,Coordinate_Operation,1068,1026,"Guam 1963 to Guam Geodetic Network 1993 (1)",NaN
7649,Coordinate_Operation,8665,1026,"Guam 1963 to Guam Geodetic Network 1993 (2)",NaN
2826,Coordinate_Operation,1897,7313,"Gunung Segara to WGS 84",NaN
3163,Coordinate_Operation,15807,7313,"GUX 1 Astro to WGS 84",NaN
33363,Coordinate_Operation,9499,7312,"Hoehen-Grid plus",NaN
3176,Coordinate_Operation,15842,7313,"Hong Kong 1963 to WGS 84",NaN
7790,Coordinate_Operation,8680,1044,"HR_HDKS to ETRS89",NaN
1267,Coordinate_Operation,1620,7308,"HR1901 to ETRS89 (2)",NaN
6489,Coordinate_Operation,3963,7308,"HR1901 to ETRS89 (2)",NaN
6491,Coordinate_Operation,3964,7308,"HR1901 to WGS 84 (4)",NaN
3004,Coordinate_Operation,1155,7313,"Indian to WGS 84",NaN
3005,Coordinate_Operation,1156,7313,"Indian to WGS 84",NaN
3006,Coordinate_Operation,1247,7313,"Indian to WGS 84",NaN
8221,Coordinate_Operation,3962,7313,"Hermannskogel to WGS 84",NaN
2818,Coordinate_Operation,1306,7313,"Hermannskogel to WGS 84",NaN
3009,Coordinate_Operation,1956,7313,"Ireland 1965 to WGS 84",NaN
3152,Coordinate_Operation,15813,7313,"ISTS 061 Astro 1968 to WGS 84",NaN
3166,Coordinate_Operation,15808,7313,"ISTS 073 Astro 1969 to WGS 84",NaN
3149,Coordinate_Operation,15809,7313,"Johnston Island 1961 Astro to WGS 84",NaN
3193,Coordinate_Operation,15850,7313,"Kerguelen Island 1949 to WGS 84",NaN
3151,Coordinate_Operation,15810,7313,"Kusaie Astro 1951 to WGS 84",NaN
3153,Coordinate_Operation,15814,7313,"L. C. 5 Astro 1961 to WGS 84",NaN
2197,Coordinate_Operation,19986,1029,"LAEA",NaN
10005,Coordinate_Operation,19985,1029,"LCC",NaN
10676,Coordinate_Operation,4838,7310,"LCC-DE",NaN
6205,Coordinate_Operation,6308,1037,"Local Transverse Mercator (LTM)",NaN
3192,Coordinate_Operation,1444,7313,"Montserrat Island Astro 1958 to WGS 84",NaN
9487,Coordinate_Operation,9375,7311,"Model Deformasi Indonesia 2020",NaN
10546,Coordinate_Operation,4850,7317,"NTM zone 10",NaN
12878,Coordinate_Operation,5140,7317,"NTM zone 10",NaN
12881,Coordinate_Operation,5141,7317,"NTM zone 11",NaN
10544,Coordinate_Operation,4851,7317,"NTM zone 11",NaN
10542,Coordinate_Operation,4852,7317,"NTM zone 12",NaN
12884,Coordinate_Operation,5142,7317,"NTM zone 12",NaN
12887,Coordinate_Operation,5143,7317,"NTM zone 13",NaN
10540,Coordinate_Operation,4853,7317,"NTM zone 13",NaN
10538,Coordinate_Operation,4854,7317,"NTM zone 14",NaN
12890,Coordinate_Operation,5144,7317,"NTM zone 14",NaN
12893,Coordinate_Operation,5145,7317,"NTM zone 15",NaN
10536,Coordinate_Operation,4841,7317,"NTM zone 15",NaN
10534,Coordinate_Operation,4842,7317,"NTM zone 16",NaN
12896,Coordinate_Operation,5146,7317,"NTM zone 16",NaN
12899,Coordinate_Operation,5147,7317,"NTM zone 17",NaN
10551,Coordinate_Operation,4843,7317,"NTM zone 17",NaN
10532,Coordinate_Operation,4844,7317,"NTM zone 18",NaN
12902,Coordinate_Operation,5148,7317,"NTM zone 18",NaN
12905,Coordinate_Operation,5149,7317,"NTM zone 19",NaN
10530,Coordinate_Operation,4881,7317,"NTM zone 19",NaN
10528,Coordinate_Operation,5000,7317,"NTM zone 20",NaN
12908,Coordinate_Operation,5150,7317,"NTM zone 20",NaN
12911,Coordinate_Operation,5151,7317,"NTM zone 21",NaN
10524,Coordinate_Operation,5001,7317,"NTM zone 21",NaN
10522,Coordinate_Operation,5002,7317,"NTM zone 22",NaN
12914,Coordinate_Operation,5152,7317,"NTM zone 22",NaN
12917,Coordinate_Operation,5153,7317,"NTM zone 23",NaN
10520,Coordinate_Operation,5003,7317,"NTM zone 23",NaN
10516,Coordinate_Operation,5004,7317,"NTM zone 24",NaN
12920,Coordinate_Operation,5154,7317,"NTM zone 24",NaN
12923,Coordinate_Operation,5155,7317,"NTM zone 25",NaN
10514,Coordinate_Operation,5005,7317,"NTM zone 25",NaN
10512,Coordinate_Operation,5006,7317,"NTM zone 26",NaN
12926,Coordinate_Operation,5156,7317,"NTM zone 26",NaN
12929,Coordinate_Operation,5157,7317,"NTM zone 27",NaN
10510,Coordinate_Operation,5007,7317,"NTM zone 27",NaN
10508,Coordinate_Operation,5008,7317,"NTM zone 28",NaN
12932,Coordinate_Operation,5158,7317,"NTM zone 28",NaN
12935,Coordinate_Operation,5159,7317,"NTM zone 29",NaN
10506,Coordinate_Operation,5009,7317,"NTM zone 29",NaN
10504,Coordinate_Operation,5010,7317,"NTM zone 30",NaN
